state,year,district,candidate ID,party code,candidate incumbency,candidate votes won,won election?,total votes,dem votes,rep_votes,other_votes,candidate name
FL,2012,76,"RODRIGUES, RAY",200,0,,1,0,0,0,0,"RODRIGUES, RAY"
FL,2012,77,"CLARE, ARVELLA M.",100,0,23455,0,62391,23455,38936,0,"CLARE, ARVELLA M."
FL,2012,77,"EAGLE, DANE",200,0,38936,1,62391,23455,38936,0,"EAGLE, DANE"
FL,2012,78,"BABB, KERRY",400,0,18298,0,56033,0,37735,18298,"BABB, KERRY"
FL,2012,78,"FITZENHAGEN, HEATHER",200,0,37735,1,56033,0,37735,18298,"FITZENHAGEN, HEATHER"
FL,2012,79,"CALDWELL, MATT",200,1,,1,0,0,0,0,"CALDWELL, MATT"
FL,2012,80,"BROWN, PAM",400,0,17758,0,51568,0,33810,17758,"BROWN, PAM"
FL,2012,80,"HUDSON, MATT",200,1,33810,1,51568,0,33810,17758,"HUDSON, MATT"
FL,2012,81,"OHARA, JAMES RYAN",200,0,22459,0,63017,40558,22459,0,"OHARA, JAMES RYAN"
FL,2012,81,"RADER, KEVIN",100,0,40558,1,63017,40558,22459,0,"RADER, KEVIN"
FL,2012,82,"HIRES, BEVERLY JOY",600,0,212,0,57298,0,57086,212,"HIRES, BEVERLY JOY"
FL,2012,82,"MAGAR, MARYLYNN",200,0,57086,1,57298,0,57086,212,"MAGAR, MARYLYNN"
FL,2012,83,"CONAWAY, DANA KAYE",600,0,326,0,50061,0,49735,326,"CONAWAY, DANA KAYE"
FL,2012,83,"HARRELL, GAYLE",200,1,49735,1,50061,0,49735,326,"HARRELL, GAYLE"
FL,2012,84,"LEE, LARRY",100,0,34303,1,65715,34303,31412,0,"LEE, LARRY"
FL,2012,84,"MILLER, MICHELLE",200,0,31412,0,65715,34303,31412,0,"MILLER, MICHELLE"
FL,2012,85,"LUTRIN, DAVID",100,0,32844,0,77382,32844,44538,0,"LUTRIN, DAVID"
FL,2012,85,"ROONEY, PAT",200,1,44538,1,77382,32844,44538,0,"ROONEY, PAT"
FL,2012,86,"DONNALLY, TAMI",200,0,25527,0,64436,38909,25527,0,"DONNALLY, TAMI"
FL,2012,86,"PAFFORD, MARK S.",100,1,38909,1,64436,38909,25527,0,"PAFFORD, MARK S."
FL,2012,87,"KERNER, DAVE",100,0,,1,0,0,0,0,"KERNER, DAVE"
FL,2012,88,"POWELL, BOBBY",100,0,,1,0,0,0,0,"POWELL, BOBBY"
FL,2012,89,"GUSTAFSON, TOM",100,0,35807,0,75677,35807,39870,0,"GUSTAFSON, TOM"
FL,2012,89,"HAGER, BILL",200,1,39870,1,75677,35807,39870,0,"HAGER, BILL"
FL,2012,90,"BERMAN, LORI",100,1,43517,1,64292,43517,20775,0,"BERMAN, LORI"
FL,2012,90,"KASPER, SEAN MICHAEL",200,0,20775,0,64292,43517,20775,0,"KASPER, SEAN MICHAEL"
FL,2012,91,"SLOSBERG, IRVING IRV",100,1,,1,0,0,0,0,"SLOSBERG, IRVING IRV"
FL,2012,92,"CLARKEREED, GWYNDOLEN (GWEN)",100,1,,1,0,0,0,0,"CLARKEREED, GWYNDOLEN (GWEN)"
FL,2012,93,"CAPOTOSTO, GERRI ANN",100,0,34450,0,76724,34450,42274,0,"CAPOTOSTO, GERRI ANN"
FL,2012,93,"MORAITIS, GEORGE",200,1,42274,1,76724,34450,42274,0,"MORAITIS, GEORGE"
FL,2012,94,"HERMAN, SCOTT",200,0,10210,0,64549,54339,10210,0,"HERMAN, SCOTT"
FL,2012,94,"THURSTON, PERRY E. JR.",100,1,54339,1,64549,54339,10210,0,"THURSTON, PERRY E. JR."
FL,2012,95,"ROGERS, HAZELLE",100,1,,1,0,0,0,0,"ROGERS, HAZELLE"
FL,2012,96,"WALDMAN, JAMES",100,1,,1,0,0,0,0,"WALDMAN, JAMES"
FL,2012,97,"GLEASON, JAMES",200,0,20640,0,66207,45567,20640,0,"GLEASON, JAMES"
FL,2012,97,"MOSKOWITZ, JARED E.",100,0,45567,1,66207,45567,20640,0,"MOSKOWITZ, JARED E."
FL,2012,98,"EDWARDS, KATIE",100,0,45300,1,67540,45300,22240,0,"EDWARDS, KATIE"
FL,2012,98,"PAVALOCK, CARA CHRISTINE",200,0,22240,0,67540,45300,22240,0,"PAVALOCK, CARA CHRISTINE"
FL,2012,99,"EDDY, ELIZABETH ANNE (LIBBY)",200,0,21247,0,61630,40383,21247,0,"EDDY, ELIZABETH ANNE (LIBBY)"
FL,2012,99,"SCHWARTZ, ELAINE J.",100,1,40383,1,61630,40383,21247,0,"SCHWARTZ, ELAINE J."
FL,2012,100,"GIBBONS, JOSEPH",100,1,,1,0,0,0,0,"GIBBONS, JOSEPH"
FL,2012,101,"JONES, SHEVRIN D.",100,0,,1,0,0,0,0,"JONES, SHEVRIN D."
FL,2012,102,"PRITCHETT, SHARON",100,0,53904,1,53905,53904,0,1,"PRITCHETT, SHARON"
FL,2012,102,"WALTERS, ALEJANDRO MANUEL",600,0,1,0,53905,53904,0,1,"WALTERS, ALEJANDRO MANUEL"
FL,2012,103,"DIAZ, MANNY",200,0,32739,1,32751,0,32739,12,"DIAZ, MANNY"
FL,2012,103,"VAZQUEZ, JOSUE",600,0,12,0,32751,0,32739,12,"VAZQUEZ, JOSUE"
FL,2012,104,"HARRISON, DOUGLAS ANDREW GORDON (DOUG)",200,0,25850,0,66094,40244,25850,0,"HARRISON, DOUGLAS ANDREW GORDON (DOUG)"
FL,2012,104,"STARK, RICHARD (RICK)",100,0,40244,1,66094,40244,25850,0,"STARK, RICHARD (RICK)"
FL,2012,105,"ROBAYNA, RAUL RENE",600,0,41,0,28413,0,28372,41,"ROBAYNA, RAUL RENE"
FL,2012,105,"TRUJILLO, CARLOS",200,1,28372,1,28413,0,28372,41,"TRUJILLO, CARLOS"
FL,2012,106,"PASSIDOMO, KATHLEEN",200,1,61072,1,77451,0,61072,16379,"PASSIDOMO, KATHLEEN"
FL,2012,106,"RICHTER, PETER",400,0,16379,0,77451,0,61072,16379,"RICHTER, PETER"
FL,2012,107,"WATSON, BARBARA",100,0,46720,1,46720,46720,0,0,"WATSON, BARBARA"
FL,2012,108,"CAMPBELL, DAPHNE",100,1,,1,0,0,0,0,"CAMPBELL, DAPHNE"
FL,2012,109,"STAFFORD, CYNTHIA A.",100,1,,1,0,0,0,0,"STAFFORD, CYNTHIA A."
FL,2012,110,"MORERA, ANGEL E.",600,0,14,0,29069,0,29055,14,"MORERA, ANGEL E."
FL,2012,110,"OLIVA, JOSE",200,0,29055,1,29069,0,29055,14,"OLIVA, JOSE"
FL,2012,111,"GONZALEZ, EDDY",200,1,26034,1,26041,0,26034,7,"GONZALEZ, EDDY"
FL,2012,111,"LIMIA, GRETTEL",600,0,3,0,26041,0,26034,7,"LIMIA, GRETTEL"
FL,2012,111,"RODRIGUEZ, LIZETTE B.",600,0,4,0,26041,0,26034,7,"RODRIGUEZ, LIZETTE B."
FL,2012,112,"DIAZ, ALEX",200,0,24195,0,52248,28053,24195,0,"DIAZ, ALEX"
FL,2012,112,"RODRIGUEZ, JOSE JAVIER",100,0,28053,1,52248,28053,24195,0,"RODRIGUEZ, JOSE JAVIER"
FL,2012,113,"RICHARDSON, DAVID",100,0,,1,0,0,0,0,"RICHARDSON, DAVID"
FL,2012,114,"FRESEN, ERIK",200,1,30842,1,60281,29439,30842,0,"FRESEN, ERIK"
FL,2012,114,"HANCOCK, ROSS",100,0,29439,0,60281,29439,30842,0,"HANCOCK, ROSS"
FL,2012,115,"BILECA, MICHAEL",200,1,32782,1,62284,29502,32782,0,"BILECA, MICHAEL"
FL,2012,115,"SOLOMON, JEFFREY (DOC)",100,0,29502,0,62284,29502,32782,0,"SOLOMON, JEFFREY (DOC)"
FL,2012,116,"DAIRE, JAVIER",600,0,3,0,41352,0,41341,11,"DAIRE, JAVIER"
FL,2012,116,"DIAZ, JOSE FELIX",200,1,41341,1,41352,0,41341,11,"DIAZ, JOSE FELIX"
FL,2012,116,"MENA, MARIA ELISA",600,0,8,0,41352,0,41341,11,"MENA, MARIA ELISA"
FL,2012,117,"MCGHEE, KIONNE L.",100,0,36332,1,36332,36332,0,0,"MCGHEE, KIONNE L."
FL,2012,118,"ARTILES, FRANK",200,1,35733,1,35759,0,35733,26,"ARTILES, FRANK"
FL,2012,118,"GARGANTA, RAMON JULIO",600,0,26,0,35759,0,35733,26,"GARGANTA, RAMON JULIO"
FL,2012,119,"NUNEZ, JEANETTE",200,1,34077,1,34094,0,34077,17,"NUNEZ, JEANETTE"
FL,2012,119,"ORIA, BEATRICE",600,0,17,0,34094,0,34077,17,"ORIA, BEATRICE"
FL,2012,120,"RASCHEIN, HOLLY MERRILL",200,0,30974,1,59092,28118,30974,0,"RASCHEIN, HOLLY MERRILL"
FL,2012,120,"WHITNEY, IAN",100,0,28118,0,59092,28118,30974,0,"WHITNEY, IAN"
GA,2012,1,"DEFFENBAUGH, JOHN",200,0,11180,1,70150,5149,65001,0,"DEFFENBAUGH, JOHN"
GA,2012,1,"MCMAHAN, THOMAS",100,0,5149,0,70150,5149,65001,0,"MCMAHAN, THOMAS"
GA,2012,2,"NEAL, JAY",200,1,15612,1,66941,51329,15612,0,"NEAL, JAY"
GA,2012,3,"WELDON, TOM JR.",200,1,16494,1,66582,0,66582,0,"WELDON, TOM JR."
GA,2012,4,"BROADRICK, BRUCE",200,0,9807,1,57925,0,57925,0,"BROADRICK, BRUCE"
GA,2012,5,"JOHNSON, HOWARD",100,0,3242,0,45800,34498,11302,0,"JOHNSON, HOWARD"
GA,2012,5,"MEADOWS, JOHN",200,1,11302,1,45800,34498,11302,0,"MEADOWS, JOHN"
GA,2012,6,"DICKSON, TOM",200,1,12341,1,83576,33607,49969,0,"DICKSON, TOM"
GA,2012,7,"RALSTON, DAVID",200,1,18545,1,74617,15961,58656,0,"RALSTON, DAVID"
GA,2012,8,"ALLISON, STEPHEN",200,1,18742,1,84644,29423,55221,0,"ALLISON, STEPHEN"
GA,2012,8,"HILL, JANA",100,0,7103,0,84644,29423,55221,0,"HILL, JANA"
GA,2012,9,"TANNER, KEVIN K.",200,0,18278,1,93455,28713,64742,0,"TANNER, KEVIN K."
GA,2012,10,"ROGERS, TERRY",200,0,15777,1,85163,69386,15777,0,"ROGERS, TERRY"
GA,2012,11,"JASPERSE, RICK",200,1,17090,1,63990,0,63990,0,"JASPERSE, RICK"
GA,2012,12,"LUMSDEN, EDDIE",200,0,8777,1,70149,61372,8777,0,"LUMSDEN, EDDIE"
GA,2012,12,"REECE, BARBARA",100,1,8279,0,70149,61372,8777,0,"REECE, BARBARA"
GA,2012,13,"DEMPSEY, KATIE M.",200,1,13232,1,59080,0,59080,0,"DEMPSEY, KATIE M."
GA,2012,14,"COOMER, CHRISTIAN",200,1,16348,1,71219,0,71219,0,"COOMER, CHRISTIAN"
GA,2012,15,"BATTLES, PAUL R.",200,1,13526,1,72115,44952,27163,0,"BATTLES, PAUL R."
GA,2012,15,"BENHAM, LELIA",100,0,4707,0,72115,44952,27163,0,"BENHAM, LELIA"
GA,2012,16,"CRAWFORD, RICK",100,1,5421,0,80124,5421,74703,0,"CRAWFORD, RICK"
GA,2012,16,"KELLEY, TREY",200,0,12338,1,80124,5421,74703,0,"KELLEY, TREY"
GA,2012,17,"MAXWELL, HOWARD",200,1,17348,1,92346,27929,64417,0,"MAXWELL, HOWARD"
GA,2012,18,"COOKE, KEVIN",200,1,12181,1,74671,5020,69651,0,"COOKE, KEVIN"
GA,2012,18,"RHUDY, PAT",100,0,5020,0,74671,5020,69651,0,"RHUDY, PAT"
GA,2012,19,"BRADDOCK, PAULETTE RAKESTRAW",200,1,17013,1,58470,0,58470,0,"BRADDOCK, PAULETTE RAKESTRAW"
GA,2012,20,"BURNAMAN, LILLIAN",100,0,5524,0,78142,5524,72618,0,"BURNAMAN, LILLIAN"
GA,2012,20,"CALDWELL, MICHAEL",200,0,18422,1,78142,5524,72618,0,"CALDWELL, MICHAEL"
GA,2012,21,"JERGUSON, SEAN",200,1,20198,1,86627,0,86627,0,"JERGUSON, SEAN"
GA,2012,22,"HILL, CALVIN",200,1,22737,1,76761,54024,22737,0,"HILL, CALVIN"
GA,2012,23,"BALLINGER, MANDI",200,0,17472,1,83910,26922,56988,0,"BALLINGER, MANDI"
GA,2012,24,"HAMILTON, MARK",200,1,21466,1,82905,0,82905,0,"HAMILTON, MARK"
GA,2012,25,"DUDGEON, MIKE",200,1,21983,1,92350,25542,66808,0,"DUDGEON, MIKE"
GA,2012,26,"DUNCAN, GEOFF L.",200,0,21824,1,84303,42670,41633,0,"DUNCAN, GEOFF L."
GA,2012,27,"HAWKINS, LEE",200,0,17290,1,86444,0,86444,0,"HAWKINS, LEE"
GA,2012,28,"GASAWAY, DAN",200,0,15993,1,76122,0,76122,0,"GASAWAY, DAN"
GA,2012,29,"ROGERS, CARL",200,1,10750,1,67310,0,67310,0,"ROGERS, CARL"
GA,2012,30,"DUNAHOO, EMORY WEST JR.",200,0,15337,1,21800,0,21800,0,"DUNAHOO, EMORY WEST JR."
GA,2012,31,"BENTON, TOMMY",200,1,18552,1,70502,0,70502,0,"BENTON, TOMMY"
GA,2012,32,"FOCER, MARY BETH",100,0,3908,0,92698,3908,88790,0,"FOCER, MARY BETH"
GA,2012,32,"POWELL, ALAN T.",200,1,15230,1,92698,3908,88790,0,"POWELL, ALAN T."
GA,2012,33,"MCCALL, TOM",200,1,15584,1,72129,56545,15584,0,"MCCALL, TOM"
GA,2012,33,"VOGEL, DAVID",100,0,6161,0,72129,56545,15584,0,"VOGEL, DAVID"
GA,2012,34,"GREGORY, CHARLES",200,0,17921,1,71933,54012,17921,0,"GREGORY, CHARLES"
GA,2012,35,"SETZLER, ED",200,1,17151,1,76581,59430,17151,0,"SETZLER, ED"
GA,2012,36,"EHRHART, EARL",200,1,24607,1,81605,56998,24607,0,"EHRHART, EARL"
GA,2012,37,"BOLTON, BILL",100,0,9137,0,86671,9137,77534,0,"BOLTON, BILL"
GA,2012,37,"TEASLEY, SAM",200,1,13427,1,86671,9137,77534,0,"TEASLEY, SAM"
GA,2012,38,"WILKERSON, DAVID",100,1,18115,1,79853,79853,0,0,"WILKERSON, DAVID"
GA,2012,39,"MORGAN, ALISHA THOMAS",100,1,16665,1,77508,77508,0,0,"MORGAN, ALISHA THOMAS"
GA,2012,40,"GOLICK, RICH",200,1,20051,1,71665,0,71665,0,"GOLICK, RICH"
GA,2012,41,"DANIELL, PHIL",200,0,5661,0,65474,59813,5661,0,"DANIELL, PHIL"
GA,2012,41,"SMITH, MICHAEL",100,0,10073,1,65474,59813,5661,0,"SMITH, MICHAEL"
GA,2012,42,"EVANS, STACEY",100,1,11416,1,82564,64059,18505,0,"EVANS, STACEY"
GA,2012,43,"COOPER, SHARON",200,1,19804,1,79215,59411,19804,0,"COOPER, SHARON"
GA,2012,44,"PARSONS, DON L.",200,1,19634,1,84769,65135,19634,0,"PARSONS, DON L."
GA,2012,45,"DOLLAR, MATT",200,1,23639,1,79924,0,79924,0,"DOLLAR, MATT"
GA,2012,46,"CARSON, JOHN",200,0,19941,1,81071,7132,73939,0,"CARSON, JOHN"
GA,2012,46,"WESTPHAL, KEVIN",100,0,7132,0,81071,7132,73939,0,"WESTPHAL, KEVIN"
GA,2012,47,"JONES, JAN",200,1,20198,1,81820,20073,61747,0,"JONES, JAN"
GA,2012,48,"GEISINGER, HARRY",200,1,15576,1,60580,0,60580,0,"GEISINGER, HARRY"
GA,2012,49,"MARTIN, CHARLES (CHUCK)",200,1,18338,1,68966,0,68966,0,"MARTIN, CHARLES (CHUCK)"
GA,2012,50,"RILEY, LYNNE",200,1,15674,1,69341,0,69341,0,"RILEY, LYNNE"
GA,2012,51,"WILLARD, WENDELL K.",200,1,17036,1,77534,0,77534,0,"WILLARD, WENDELL K."
GA,2012,52,"WILKINSON, JOE",200,1,19151,1,65976,0,65976,0,"WILKINSON, JOE"
GA,2012,53,"JONES, SHEILA",100,1,18384,1,66919,18384,48535,0,"JONES, SHEILA"
GA,2012,54,"LINDSEY, EDWARD",200,1,15254,1,63933,8860,55073,0,"LINDSEY, EDWARD"
GA,2012,54,"MCKINNEY, LYNN B.",100,0,8860,0,63933,8860,55073,0,"MCKINNEY, LYNN B."
GA,2012,55,"BROOKS, TYRONE",100,1,22464,1,88260,88260,0,0,"BROOKS, TYRONE"
GA,2012,56,"THOMAS, ABLE M.",100,0,14823,1,86406,38261,48145,0,"THOMAS, ABLE M."
GA,2012,57,"GARDNER, PAT",100,1,20522,1,20522,20522,0,0,"GARDNER, PAT"
GA,2012,58,"BELL, SIMONE",100,1,18313,1,21020,18313,2707,0,"BELL, SIMONE"
GA,2012,58,"COOPER, EARL",200,0,2707,0,21020,18313,2707,0,"COOPER, EARL"
GA,2012,59,"KAISER, MARGARET D.",100,1,20126,1,20126,20126,0,0,"KAISER, MARGARET D."
GA,2012,60,"WAITES, KEISHA",100,0,13374,1,13374,13374,0,0,"WAITES, KEISHA"
GA,2012,61,"BRUCE, ROGER",100,1,18937,1,18937,18937,0,0,"BRUCE, ROGER"
GA,2012,62,"JONES, LADAWN",100,0,20789,1,20789,20789,0,0,"JONES, LADAWN"
GA,2012,63,"MABRA, RONNIE",100,0,20820,1,20820,20820,0,0,"MABRA, RONNIE"
GA,2012,64,"FLUDD, VIRGIL",100,1,19627,1,19627,19627,0,0,"FLUDD, VIRGIL"
GA,2012,65,"BEASLEYTEAGUE, SHARON",100,1,18793,1,18793,18793,0,0,"BEASLEYTEAGUE, SHARON"
GA,2012,66,"ALEXANDER, KIMBERLY",100,0,11820,1,22572,11820,10752,0,"ALEXANDER, KIMBERLY"
GA,2012,66,"SNELLING, B.",200,0,10752,0,22572,11820,10752,0,"SNELLING, B."
GA,2012,67,"GRAVLEY, MICAH",200,0,14413,1,21268,6855,14413,0,"GRAVLEY, MICAH"
GA,2012,67,"MCMUTRY, LEIGH",100,0,6855,0,21268,6855,14413,0,"MCMUTRY, LEIGH"
GA,2012,68,"HIGHTOWER, D.",200,0,17263,1,17263,0,17263,0,"HIGHTOWER, D."
GA,2012,69,"GILES, HERBERT",100,0,4896,0,20265,4896,15369,0,"GILES, HERBERT"
GA,2012,69,"NIX, RANDY",200,1,15369,1,20265,4896,15369,0,"NIX, RANDY"
GA,2012,70,"SMITH, LYNN",200,1,18350,1,18350,0,18350,0,"SMITH, LYNN"
GA,2012,71,"STOKELY, ROBERT",200,0,21146,1,21146,0,21146,0,"STOKELY, ROBERT"
GA,2012,72,"RAMSEY, MATT",200,1,24417,1,24417,0,24417,0,"RAMSEY, MATT"
GA,2012,73,"YATES, JOHN",200,1,18963,1,18963,0,18963,0,"YATES, JOHN"
GA,2012,74,"STOVALL, VALENCIA",100,0,15394,1,15394,15394,0,0,"STOVALL, VALENCIA"
GA,2012,75,"GLANTON, MIKE",100,0,18359,1,18359,18359,0,0,"GLANTON, MIKE"
GA,2012,76,"SCOTT, SANDRA G.",100,1,19406,1,19406,19406,0,0,"SCOTT, SANDRA G."
GA,2012,77,"JORDAN, DARRYL",100,1,16533,1,16533,16533,0,0,"JORDAN, DARRYL"
GA,2012,78,"DOUGLAS, DEMETRIUS",100,0,18755,1,18755,18755,0,0,"DOUGLAS, DEMETRIUS"
GA,2012,79,"TAYLOR, TOM",200,1,17065,1,17065,0,17065,0,"TAYLOR, TOM"
GA,2012,80,"JACOBS, MIKE",200,1,16041,1,16041,0,16041,0,"JACOBS, MIKE"
GA,2012,81,"BOEDEKER, CHRIS",200,0,6837,0,15562,8725,6837,0,"BOEDEKER, CHRIS"
GA,2012,81,"HOLCOMB, SCOTT",100,1,8725,1,15562,8725,6837,0,"HOLCOMB, SCOTT"
GA,2012,82,"OLIVER, MARY MARGARET",100,1,14779,1,14779,14779,0,0,"OLIVER, MARY MARGARET"
GA,2012,83,"MOSBY, HOWARD",100,1,22967,1,22967,22967,0,0,"MOSBY, HOWARD"
GA,2012,84,"MAYO, RAHN",100,1,23823,1,23823,23823,0,0,"MAYO, RAHN"
GA,2012,85,"DRENNER, KARLA",100,1,17227,1,17227,17227,0,0,"DRENNER, KARLA"
GA,2012,86,"HENSON, MICHELE",100,1,16413,1,21269,16413,4856,0,"HENSON, MICHELE"
GA,2012,86,"KINNEMORE, LISA",200,0,4856,0,21269,16413,4856,0,"KINNEMORE, LISA"
GA,2012,87,"WILLIAMS, EARNEST",100,1,21226,1,21226,21226,0,0,"WILLIAMS, EARNEST"
GA,2012,88,"MITCHELL, BILLY",100,1,18437,1,18437,18437,0,0,"MITCHELL, BILLY"
GA,2012,89,"ABRAMS, STACEY",100,1,23292,1,23292,23292,0,0,"ABRAMS, STACEY"
GA,2012,90,"STEPHENSON, PAM",100,1,22704,1,22704,22704,0,0,"STEPHENSON, PAM"
GA,2012,91,"DAWKINSHAIGLER, DEE",100,1,21081,1,21081,21081,0,0,"DAWKINSHAIGLER, DEE"
GA,2012,92,"ANDERSON, TONYA",100,0,16315,1,16315,16315,0,0,"ANDERSON, TONYA"
GA,2012,93,"HOFFER, C. TINA",200,0,5668,0,23712,18044,5668,0,"HOFFER, C. TINA"
GA,2012,93,"KENDRICK, DARSHUN N.",100,1,18044,1,23712,18044,5668,0,"KENDRICK, DARSHUN N."
GA,2012,94,"BENNETT, KAREN",100,0,20674,1,20674,20674,0,0,"BENNETT, KAREN"
GA,2012,95,"RICE, TOM",200,1,12874,1,21758,8884,12874,0,"RICE, TOM"
GA,2012,95,"SISKIN, BROOKE",100,0,8884,0,21758,8884,12874,0,"SISKIN, BROOKE"
GA,2012,96,"MARIN, PEDRO",100,1,6799,1,12328,6799,5529,0,"MARIN, PEDRO"
GA,2012,96,"WILLIAMS, MARK",200,1,5529,0,12328,6799,5529,0,"WILLIAMS, MARK"
GA,2012,97,"COLEMAN, BROOKS",200,1,18000,1,18000,0,18000,0,"COLEMAN, BROOKS"
GA,2012,98,"CLARK, JOSH",200,1,16447,1,16447,0,16447,0,"CLARK, JOSH"
GA,2012,99,"FLOYD, HUGH",100,1,6904,1,6904,6904,0,0,"FLOYD, HUGH"
GA,2012,100,"THOMAS, BRIAN",100,1,10120,1,10120,10120,0,0,"THOMAS, BRIAN"
GA,2012,101,"CLARK, VALERIE",200,1,10492,1,18648,8156,10492,0,"CLARK, VALERIE"
GA,2012,101,"SWINEY, TIMOTHY",100,0,8156,0,18648,8156,10492,0,"SWINEY, TIMOTHY"
GA,2012,102,"BROCKWAY, BUZZ",200,1,14999,1,14999,0,14999,0,"BROCKWAY, BUZZ"
GA,2012,103,"BARR, TIMOTHY",200,0,19785,1,19785,0,19785,0,"BARR, TIMOTHY"
GA,2012,104,"SHELDON, DONNA",200,1,18267,1,18267,0,18267,0,"SHELDON, DONNA"
GA,2012,105,"CHANDLER, JOYCE",200,0,10561,1,20568,10007,10561,0,"CHANDLER, JOYCE"
GA,2012,105,"HAMILTON, RENITA",100,0,10007,0,20568,10007,10561,0,"HAMILTON, RENITA"
GA,2012,106,"HARRELL, BRETT",200,1,16792,1,16792,0,16792,0,"HARRELL, BRETT"
GA,2012,107,"CASAS, DAVID",200,1,14882,1,14882,0,14882,0,"CASAS, DAVID"
GA,2012,108,"PAK, BJ",200,1,16074,1,16074,0,16074,0,"PAK, BJ"
GA,2012,109,"RUTLEDGE, DALE",200,0,19822,1,19822,0,19822,0,"RUTLEDGE, DALE"
GA,2012,110,"WELCH, ANDREW J. (ANDY) III",200,1,16365,1,16365,0,16365,0,"WELCH, ANDREW J. (ANDY) III"
GA,2012,111,"BLACKMON, BILL",100,0,11695,0,24867,11695,13172,0,"BLACKMON, BILL"
GA,2012,111,"STRICKLAND, BRIAN",200,0,13172,1,24867,11695,13172,0,"STRICKLAND, BRIAN"
GA,2012,112,"HOLT, DOUGLAS",200,1,20097,1,20097,0,20097,0,"HOLT, DOUGLAS"
GA,2012,113,"DICKERSON, PAM",100,1,18199,1,18199,18199,0,0,"DICKERSON, PAM"
GA,2012,114,"KIRBY, TOM",200,0,19622,1,19622,0,19622,0,"KIRBY, TOM"
GA,2012,115,"WILLIAMSON, BRUCE",200,1,18608,1,18608,0,18608,0,"WILLIAMSON, BRUCE"
GA,2012,116,"ENGLAND, TERRY",200,1,16490,1,16490,0,16490,0,"ENGLAND, TERRY"
GA,2012,117,"QUICK, REGINA",200,0,15482,1,15482,0,15482,0,"QUICK, REGINA"
GA,2012,118,"FRYE, S.",100,0,12117,1,17207,12117,5090,0,"FRYE, S."
GA,2012,118,"KESSLER, C.",200,0,5090,0,17207,12117,5090,0,"KESSLER, C."
GA,2012,119,"WILLIAMS, CHUCK",200,0,15613,1,15613,0,15613,0,"WILLIAMS, CHUCK"
GA,2012,120,"CHANNELL, R. M. (MICKEY)",200,1,18750,1,18750,0,18750,0,"CHANNELL, R. M. (MICKEY)"
GA,2012,121,"FLEMING, BARRY",200,0,17517,1,17517,0,17517,0,"FLEMING, BARRY"
GA,2012,122,"HARBIN, BEN L.",200,1,22835,1,22835,0,22835,0,"HARBIN, BEN L."
GA,2012,123,"SIMS, BARBARA",200,1,21250,1,21250,0,21250,0,"SIMS, BARBARA"
GA,2012,124,"HOWARD, HENRY",100,1,15780,1,15780,15780,0,0,"HOWARD, HENRY"
GA,2012,125,"HOPPER, DAVID",200,0,6407,0,18580,12173,6407,0,"HOPPER, DAVID"
GA,2012,125,"SMITH, EARNEST",100,1,12173,1,18580,12173,6407,0,"SMITH, EARNEST"
GA,2012,126,"FRAZIER, GLORIA",100,1,19305,1,19305,19305,0,0,"FRAZIER, GLORIA"
GA,2012,127,"MURPHY, QUINCY",100,1,14974,1,14974,14974,0,0,"MURPHY, QUINCY"
GA,2012,128,"JACKSON, MACK",100,1,16456,1,16456,16456,0,0,"JACKSON, MACK"
GA,2012,129,"HOLMES, SUSAN",200,1,17076,1,17076,0,17076,0,"HOLMES, SUSAN"
GA,2012,130,"KNIGHT, DAVID",200,1,13620,1,13620,0,13620,0,"KNIGHT, DAVID"
GA,2012,131,"CALDWELL, J. JR.",200,0,17819,1,17819,0,17819,0,"CALDWELL, J. JR."
GA,2012,132,"KING, GENE",200,0,8320,0,17949,9629,8320,0,"KING, GENE"
GA,2012,132,"VONEPPS, CARL",100,1,9629,1,17949,9629,8320,0,"VONEPPS, CARL"
GA,2012,133,"PEZOLD, JOHN",200,0,20134,1,20134,0,20134,0,"PEZOLD, JOHN"
GA,2012,134,"SMITH, RICHARD H.",200,1,18000,1,18000,0,18000,0,"SMITH, RICHARD H."
GA,2012,135,"ARENCIBIA, DANNY",200,0,3205,0,13819,10614,3205,0,"ARENCIBIA, DANNY"
GA,2012,135,"SMYRE, CALVIN",100,1,10614,1,13819,10614,3205,0,"SMYRE, CALVIN"
GA,2012,136,"HUGLEY, CAROLYN F.",100,1,15138,1,19568,15138,4430,0,"HUGLEY, CAROLYN F."
GA,2012,136,"KITCHENS, RANDY",200,0,4430,0,19568,15138,4430,0,"KITCHENS, RANDY"
GA,2012,137,"BUCKNER, DEBBIE",100,1,19320,1,19320,19320,0,0,"BUCKNER, DEBBIE"
GA,2012,138,"BROWN, KEVIN T.",100,0,7893,0,15994,7893,8101,0,"BROWN, KEVIN T."
GA,2012,138,"CHEOKAS, MIKE",200,1,8101,1,15994,7893,8101,0,"CHEOKAS, MIKE"
GA,2012,139,"BENTLEY, PATTY",100,0,14024,1,14024,14024,0,0,"BENTLEY, PATTY"
GA,2012,140,"DICKEY, ROBERT",200,0,15699,1,15699,0,15699,0,"DICKEY, ROBERT"
GA,2012,141,"PEAKE, ALLEN M.",200,1,21170,1,21170,0,21170,0,"PEAKE, ALLEN M."
GA,2012,142,"RANDALL, NIKKI",100,1,17534,1,17534,17534,0,0,"RANDALL, NIKKI"
